category,type of issue,funds lost,rugged_date,symbol,name,id,price_float,market_cap_float,volume,wasrekt,contract_chain,contract_address
,,,,mdao,marsdao,marsdao,0.03479096,2742462.0,48939.0,0,binance-smart-chain,0x60322971a672b81bcce5947706d22c19daecf6fb
,,,,mcontent,mcontent,mcontent,9e-10,3154535.0,111101.0,0,"binance-smart-chain, ethereum","0x799e1cf88a236e42b4a87c544a22a94ae95a6910, 0xd3c51de3e6dd9b53d7f37699afb3ee3bf9b9b3f4"
,,,,pups,pups (ordinals) [old],pups-ordinals,0.159586,1240144.0,126.0,0,"ordinals, solana","316a00025ad8f6e93b88f5c15927b374a07da0cc81a59b6a8369a1d563a8ddc3i0, PUPS8ZgJ5po4UmNDfqtDMCPP6M1KP3EEzG9Zufcwzrg"
,,,,xels,xels,xels,0.080972,1585120.0,162292.0,0,ethereum,0x397deb686c72384fad502a81f4d7fdb89e1f1280
,,,,lit,lit,lit,1.708e-05,872631.0,40.51,0,ethereum,0xc5b3d3231001a776123194cf1290068e8b0c783b
,,,,bmx,bmx,bmx,3.69,10215691.0,28092.0,0,"base, mode","0x548f93779fbc992010c07467cbaf329dd5f059b7, 0x66eed5ff1701e6ed8470dc391f05e27b1d0657eb"
,,,,x33,shadow liquid staking token,shadow-liquid-staking-token,94.21,36254526.0,1219516.0,0,sonic,0x3333111a391cc08fa51353e9195526a70b333333
,,,,ghub,gemhub,gemhub,0.02438536,4549794.0,130893.0,0,klay-token,0x4836cc1f355bb2a61c210eaa0cd3f729160cd95e
,,,,ever,everscale,everscale,0.00873937,17342945.0,142959.0,0,ethereum,0x1ffefd8036409cb6d652bd610de465933b226917
,,,,ata,automata,automata,0.05948,33504838.0,5970029.0,0,"ethereum, binance-smart-chain, polygon-pos","0xa2120b9e674d3fc3875f415a7df52e382f141225, 0xa2120b9e674d3fc3875f415a7df52e382f141225, 0x0df0f72ee0e5c9b7ca761ecec42754992b2da5bf"
,,,,aioz,aioz network,aioz-network,0.355021,407373274.0,5619736.0,0,"ethereum, osmosis, binance-smart-chain","0x626e8036deb333b408be468f951bdb42433cbf18, ibc/BB0AFE2AFBD6E883690DAE4B9168EAC2B306BCC9C9292DACBB4152BBB08DB25F, 0x33d08d8c7a168333a85285a68c0042b39fc3741d"
,,,,ccv2,cryptocart v2,cryptocart,0.967002,899658.0,75.81,0,"ethereum, binance-smart-chain","0x612e1726435fe38dd49a0b35b4065b56f49c8f11, 0x612e1726435fe38dd49a0b35b4065b56f49c8f11"
,,,,susd,susd,nusd,0.981544,19905068.0,190263.0,0,"ethereum, fantom, arbitrum-one","0x57ab1ec28d129707052df4df418d58a2d46d5f51, 0x0e1694483ebb3b74d3054e383840c6cf011e518e, 0xa970af1a584579b618be4d69ad6f73459d112f95"
,,,,rvc,revenue coin,revenue-coin,0.00068136,587875.0,671.72,0,binance-smart-chain,0xbcbdecf8e76a5c32dba69de16985882ace1678c6
,,,,kek,kekistan,kekistan,3.46e-06,1451341.0,55982.0,0,ethereum,0x4ade2b180f65ed752b6f1296d0418ad21eb578c0
,,,,nxra,nexera,allianceblock-nexera,0.01663503,14795320.0,105692.0,0,"ethereum, binance-smart-chain, avalanche, polygon-pos","0x644192291cc835a93d6330b24ea5f5fedd0eef9e, 0x644192291cc835a93d6330b24ea5f5fedd0eef9e, 0x644192291cc835a93d6330b24ea5f5fedd0eef9e, 0x644192291cc835a93d6330b24ea5f5fedd0eef9e"
,,,,grg,rigoblock,rigoblock,0.248584,1638429.0,2.63,0,"ethereum, optimistic-ethereum, binance-smart-chain, arbitrum-one, polygon-pos, base","0x4fbb350052bca5417566f188eb2ebce5b19bc964, 0xecf46257ed31c329f204eb43e254c609dee143b3, 0x3d473c3ef4cd4c909b020f48477a2ee2617a8e3c, 0x7f4638a58c0615037decc86f1dae60e55fe92874, 0xbc0bea8e634ec838a2a45f8a43e7e16cd2a8ba99, 0x09188484e1ab980daef53a9755241d759c5b7d60"
,,,,cpa,cpa by virtuals,cpa-by-virtuals,0.00073871,458927.0,9800.59,0,base,0xd9da0a693ea8057dcd97f02df6c98951acf92ef7
,,,,usdc,zksync bridged usdc (zksync),zksync-bridged-usdc-zksync,1.0,51590040.0,4416768.0,0,zksync,0x3355df6d4c9c3035724fd0e3914de96a5a83aaf4
,,,,minx,modern innovation network token,modern-innovation-network-token,0.149483,1389441.0,98146.0,0,polygon-pos,0x552f4d98f338fbbd3175ddf38ce1260f403bbba2
,,,,$sharbi,sharbi,sharbi,8.2e-06,614926.0,2350.89,0,"solana, base","8D1nUMJQam54o34Kj2knFhSTaWoehEr4mBc7LfiDdCqq, 0x5a75a61032143575067de2b38ef38d601976091e"
,,,,zerc,zkrace,derace,0.071974,8637434.0,169629.0,0,"ethereum, binance-smart-chain, polygon-pos, base","0xf8428a5a99cb452ea50b6ea70b052daa3df4934f, 0x9c47e503b2f497e9ad9f1c0dfa6bd9fd5456aa4e, 0xe1b3eb06806601828976e491914e3de18b5d6b28, 0xa3a2cdd230f9b3ff6e01a01534a3ed3cbf049815"
,,,,mind,morpheus infrastructure node,morpheus-labs,0.00104911,1604792.0,62148.0,0,ethereum,0x4a527d8fc13c5203ab24ba0944f4cb14658d1db6
,,,,isk,iskra token,iskra-token,0.00929057,3526207.0,8373.05,0,"ethereum, klay-token, base","0x17d2628d30f8e9e966c9ba831c9b9b01ea8ea75c, 0xd85eff20288ca72ea9eecffb428f89ee5066ca5c, 0xd85eff20288ca72ea9eecffb428f89ee5066ca5c"
,,,,flu,fluminense fc fan token,fluminense-fc-fan-token,1.088,608194.0,2.18,0,chiliz,0x86930777d43605c40ba786f7802778ff5413efab
,,,,yeet,yeet,yeet,0.01669655,13906473.0,42618.0,0,berachain,0x08a38caa631de329ff2dad1656ce789f31af3142
,,,,btrump,official baby trump,official-baby-trump,0.00040614,404464.0,10568.81,0,solana,caer1UmwhRsfFk5huGYkXcFmiL2tj4cyT7YjVxUpump
,,,,seiyan,seiyan,seiyan,0.0024296,1555036.0,153066.0,0,"sei-v2, sei-network","0x5f0e07dfee5832faa00c63f2d33a0d79150e8598, sei1hrndqntlvtmx2kepr0zsfgr7nzjptcc72cr4ppk4yav58vvy7v3s4er8ed"
,,,,slvlusd,staked level usd,level-staked-usd,1.049,15860100.0,3942.63,0,ethereum,0x4737d9b4592b40d51e110b94c9c043c6654067ae
,,,,nova,ai shell nova,ai-shell-nova,0.00282937,2828629.0,23283.0,0,solana,AxDKAyDsC7p8C5MeDFX6FKV2MPCSGwzkRfGY2qZZpump
,,,,magic,treasure,magic,0.204063,63695895.0,13636163.0,0,"arbitrum-one, ethereum","0x539bde0d7dbd336b79148aa742883198bbf60342, 0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a"
,,,,savm,satoshivm,satoshivm,0.189024,1389695.0,74968.0,0,"ethereum, ordinals","0x15e6e0d4ebeac120f9a97e71faa6a0235b85ed12, 1ebca700d02609c7454c827d7fd0a0d988d7b62c3600f72c1bec54768980381ci0"
,,,,taolie,taolie coin,taolie-coin,0.00110933,1103449.0,1331.35,0,solana,7dLJnm2NzHPMwB7mJL7azhyMLqs4ZzKYkkhr3ob72Gwo
,,,,aipump,aipump,aipump,0.00323153,1351583.0,266863.0,0,"base, solana","0xfbecd19292b1effeaa7b2e61f5101ddb6744a1fb, 2w3A2P5juwg234spHKfps7WReWoVmujtErqjaZm9VaiP"
,,,,guac,guacamole,guacamole,1.35e-08,1331346.0,27145.0,0,solana,AZsHEMXd36Bj1EMNXhowJajpUXzrKcK57wW4ZGXVa7yR
,,,,furi,furi,furi,0.02114513,2312749.0,83000.0,0,polygon-pos,0x5742fe477b2afed92c25d092418bac06cd076cea
,,,,suiyan,super suiyan,super-suiyan,6.643e-05,655020.0,1599.35,0,sui,0xe0fbaffa16409259e431b3e1ff97bf6129641945b42e5e735c99aeda73a595ac::suiyan::SUIYAN
,,,,kmno,kamino,kamino,0.06825,92140887.0,5094609.0,0,solana,KMNo3nJsBXfcpJTVhZcXLW7RmTwTt4GVFE7suUBo9sS
,,,,soil,soil,soil,0.214283,5011353.0,40859.0,0,"polygon-pos, ethereum","0x43c73b90e0c2a355784dcf0da12f477729b31e77, 0x54991328ab43c7d5d31c19d1b9fa048e77b5cd16"
,,,,kappy,kappy,kappy,0.00059513,591487.0,11975.45,0,solana,CEhFvMotKm3zucKUBEHVvTaxQ4e9QVPaAjSfkzFLpump
,,,,gm,good morning!,good-morning-3,0.00028035,278652.0,1969.9,0,solana,4aL5GLRuzsnJjJWNdXK7TPTVpGhP6PyV4ZhyQiyxpump
,,,,xbt,xbit,xbit,0.01090526,9413085.0,650746.0,0,,
,,,,dmt,dream machine token,dream-machine-token,10.86,10797843.0,45396.0,0,"arbitrum-one, ethereum","0x8b0e6f19ee57089f7649a455d89d7bc6314d04e8, 0x0b7f0e51cd1739d6c96982d55ad8fa634dd43a9c"
,,,,nav,navio,nav-coin,0.04215295,3248742.0,58564.0,0,binance-smart-chain,0xbfef6ccfc830d3baca4f6766a0d4aaa242ca9f3d
,,,,mim,magic•internet•money (bitcoin),magic-internet-money-runes,0.00158411,33266326.0,10375.39,0,ordinals,840000:45
,,,,eth,ethereum,ethereum,2219.27,267630970746.0,15904120682.0,0,,
,,,,roko,roko network,roko-network,1.458e-05,3007928.0,62082.0,0,ethereum,0x6f222e04f6c53cc688ffb0abe7206aac66a8ff98
,,,,agrs,agoras: tau net,agoras-currency-of-tau,0.665069,12204356.0,74110.0,0,ethereum,0x738865301a9b7dd80dc3666dd48cf034ec42bdda
,,,,vext,veloce,veloce-vext,0.00540051,1610623.0,367444.0,0,"polygon-pos, ethereum","0x27842334c55c01ddfe81bf687425f906816c5141, 0xb2492e97a68a6e4b9e9a11b99f6c42e5accd38c7"
,,,,ctc,creditcoin,creditcoin-2,0.734657,315455071.0,7827082.0,0,ethereum,0xa3ee21c306a700e682abcdfe9baa6a08f3820419
,,,,dan,dastra network,dastra-network,0.00782597,986405.0,0.0,0,binance-smart-chain,0x09531ece451453d68f8c6399120f67f19fee4489
,,,,scr,scroll,scroll,0.546684,103894868.0,12264440.0,0,scroll,0xd29687c813d741e2f938f4ac377128810e217b1b
,,,,$number,number,number,0.01904,19031529.0,153298.0,0,ethereum,0x6965fb688861c004f4f0117980c519b342419941
,,,,kompete,kompete,kompete,0.006216,4203246.0,9179.53,0,"ethereum, base","0x1e0b2992079b620aa13a7c2e7c88d2e1e18e46e9, 0x8f019931375454fe4ee353427eb94e2e0c9e0a8c"
,,,,bro,neurobro,neurobro,0.0045583,3640661.0,44950.0,0,base,0xc796e499cc8f599a2a8280825d8bda92f7a895e0
,,,,dc,dogechain,dogechain,0.00014332,5270468.0,451017.0,0,"dogechain, ethereum","0x7b4328c127b85369d9f82ca0503b000d09cf9180, 0x7b4328c127b85369d9f82ca0503b000d09cf9180"
,,,,rch,rch token,rch-token,0.24342,6351107.0,504675.0,0,ethereum,0x57b96d4af698605563a4653d882635da59bf11af
,,,,rpl,rocket pool,rocket-pool,6.2,131040203.0,7268598.0,0,ethereum,0xb4efd85c19999d84251304bda99e90b92300bd93
,,,,axv,astrovault,astrovault,0.01514155,1211923.0,7568.96,0,"archway, neutron, nibiru","archway1ecjefhcf8r60wtfnhwefrxhj9caeqa90fj58cqsaafqveawn6cjs5znd2n, neutron10dxyft3nv4vpxh5vrpn0xw8geej8dw3g39g7nqp8mrm307ypssksau29af, tf/nibi1vetfuua65frvf6f458xgtjerf0ra7wwjykrdpuyn0jur5x07awxsfka0ga/axv"
,,,,vcx,vaultcraft,vaultcraft,0.00272994,2063477.0,2723.12,0,ethereum,0xce246eea10988c495b4a90a905ee9237a0f91543
,,,,lbl,label ai,label-foundation,0.00166881,1917861.0,86200.0,0,"ethereum, binance-smart-chain","0x2162f572b25f7358db9376ab58a947a4e45cede1, 0x77edfae59a7948d66e9911a30cc787d2172343d4"
,,,,bft,the big five,the-big-five,1.817e-05,1748468.0,13911.31,0,binance-smart-chain,0x4b87f578d6fabf381f43bd2197fbb2a877da6ef8
,,,,deso,decentralized social,deso,10.34,109030503.0,558902.0,0,,
,,,,planet,planet token,planet-token,1.4e-06,1192031.0,271846.0,0,"ethereum, binance-smart-chain","0x2ad9addd0d97ec3cdba27f92bf6077893b76ab0b, 0xca6d678e74f553f0e59cccc03ae644a3c2c5ee7d"
,,,,npxs,pundi x [old],pundi-x,0.00010151,24029140.0,414.82,0,ethereum,0xa15c7ebe1f07caf6bff097d8a589fb8ac49ae5b3
,,,,berry,berry,berry,0.00020696,2026101.0,1703329.0,0,ethereum,0x2d787d4f5005bd66ac910c2e821241625c406ed5
,,,,uptos,uptos,uptos,9.45e-06,603292.0,2359.1,0,aptos,0x4fbed3f8a3fd8a11081c8b6392152a8b0cb14d70d0414586f0c9b858fcd2d6a7::UPTOS::UPTOS
,,,,toko,tokoin,toko,0.00040977,766324.0,123336.0,0,"ethereum, binance-smart-chain","0xa0f0546eb5e3ee7e8cfc5da12e5949f3ae622675, 0x45f7967926e95fd161e56ed66b663c9114c5226f"
,,,,crowd,crowdswap,crowdswap,0.00294995,980281.0,7892.21,0,polygon-pos,0x483dd3425278c1f79f377f1034d9d2cae55648b6
,,,,looks,looksrare,looksrare,0.01599506,15872875.0,1731156.0,0,ethereum,0xf4d2888d29d722226fafa5d9b24f9164c092421e
,,,,pyth,pyth network,pyth-network,0.202878,735282183.0,26422185.0,0,"solana, manta-pacific, neon-evm","HZ1JovNiVvGrGNiiYvEozEVgZ58xaU3RKwX8eACQBCt3, 0x90e95735378a31bfad2dcd87128fbb80ffeb6917, 0x0575dd4afd93b7522fee4e0179f243eca3856137"
,,,,hedge,hedgefi,hedgefi,0.00063828,638650.0,8132.73,0,ethereum,0xe56a10448c632e44605dcc5201c36122ff9d0250
,,,,cool,hype3.cool,hype3-cool,0.0012993,1299250.0,196007.0,0,solana,9iQFnxrDDMFrhLx2pYJCDeqN3wFuaBimQkUnZQHNpump
,,,,weth,binance-peg weth,binance-peg-weth,2217.69,1339745394.0,38923639.0,0,binance-smart-chain,0x2170ed0880ac9a755fd29b2688956bd959f933f8
,,,,rari,rari,rarible,1.45,26453357.0,348199.0,0,ethereum,0xfca59cd816ab1ead66534d82bc21e7515ce441cf
,,,,biohack,biohackerdao,biohackerdao,1.34,784829.0,133.79,0,ethereum,0x07c8b9deae988726fd443ea8c3c1367f98a31f9c
,,,,xzk,mystiko,xzk,0.01758913,6767908.0,692433.0,0,ethereum,0xe8fc52b1bb3a40fd8889c0f8f75879676310ddf0
,,,,re7usdt,re7 usdt morpho vault,re7-usdt-morpho-vault,1.11,1173463.0,0.0,0,ethereum,0x95eef579155cd2c5510f312c8fa39208c3be01a8
,,,,xusd,straitsx xusd,straitsx-xusd,1.0,800313.0,20880.0,0,"ethereum, binance-smart-chain","0xc08e7e23c235073c6807c2efe7021304cb7c2815, 0xf81ac2e1a0373dde1bce01e2fe694a9b7e3bfcb9"
,,,,roobee,roobee,roobee,0.00035415,426042.0,183414.0,0,ethereum,0xa31b1767e09f842ecfd4bc471fe44f830e3891aa
,,,,usdg,global dollar,global-dollar,0.999812,117629187.0,15278.66,0,solana,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH
,,,,pirb,pirb,pirb,0.01792803,1244564.0,2264.4,0,ethereum,0x7ad16874759348f04b6b6119463d66c07ae54899
,,,,cudos,cudos,cudos,0.00516256,38076146.0,1051.29,0,ethereum,0x817bbDbC3e8A1204f3691d14bB44992841e3dB35
,,,,hop,hop protocol,hop-protocol,0.00649808,488961.0,89989.0,0,"ethereum, optimistic-ethereum, xdai, arbitrum-one, polygon-pos, base","0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc, 0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc, 0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc, 0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc, 0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc, 0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc"
,,,,gno,gnosis,gnosis,146.73,379722686.0,24119008.0,0,"ethereum, xdai, energi, arbitrum-one","0x6810e776880c02933d47db1b9fc05908e5386b96, 0x9c58bacc331c9aa871afd802db6379a98e80cedb, 0xf452bff8e958c6f335f06fc3aac427ee195366fe, 0xa0b862f60edef4452f25b4160f177db44deb6cf1"
,,,,crystal,defi kingdoms crystal,defi-kingdoms-crystal,0.00646024,967499.0,15227.36,0,defi-kingdoms-blockchain,0x04b9da42306b023f3572e106b11d82aad9d32ebb
,,,,pipo,pipo,pipo-2,0.00133898,1339761.0,164.88,0,ethereum,0xa73b792906c79509d73fdfaaa78561e195010706
,,,,melon,melon dog,melon-dog,0.001023,416883.0,1563.62,0,solana,7DGJnYfJrYiP5CKBx6wpbu8F5Ya1swdFoesuCrAKCzZc
,,,,zil,zilliqa,zilliqa,0.01340511,262138294.0,13951661.0,0,ethereum,0x05f4a42e251f2d52b8ed15e9fedaacfcef1fad27
,,,,hot,holo,holotoken,0.00137159,243505242.0,9481196.0,0,"ethereum, harmony-shard-0, energi, sora","0x6c6ee5e31d828de241282b9606c8e98ea48526e2, 0x5dfeadcdd2d4eb29ac5ae876daa07ffd07bf6483, 0x34b97eeab6fd9bbe95a5eaf4645307c5a6f3d4d0, 0x004baaeb9bf0d5210a51fab72d10c84a34f53bea4e0e102d794d531a45ec50f9"
,,,,neer,mnet pioneer,metaverse-network-pioneer,0.00726809,277296.0,10514.68,0,,
,,,,ibit,infinitybit token,infinitybit-token,0.00032601,1212753.0,1935.43,0,ethereum,0xa3cb87080e68ad54d00573983d935fa85d168fde
,,,,vsta,vesta finance,vesta-finance,0.02852967,640274.0,78.27,0,arbitrum-one,0xa684cd057951541187f288294a1e1c2646aa2d24
,,,,egc,evergrow coin,evergrowcoin,4.7e-09,2172741.0,634.63,0,binance-smart-chain,0xc001bbe2b87079294c63ece98bdd0a88d761434e
,,,,para,para,paratoken-2,1.171e-05,423920.0,44.68,0,ethereum,0xd16fd95d949f996e3808eeea0e3881c59e76ef1e
,,,,nrs,nereus,nereus-token,0.099247,3288308.0,241015.0,0,polygon-pos,0x94615302bcb36309371ea7454f3e99a4002105de
,,,,fld,fold,fold,0.00126755,1403241.0,7349.31,0,avalanche,0x88f89be3e9b1dc1c5f208696fb9cabfcc684bd5f
,,,,vite,vite,vite,0.00067097,746808.0,316847.0,0,ethereum,0x1b793E49237758dBD8b752AFC9Eb4b329d5Da016
,,,,fatal,fatalismftw,fatalismftw,7.6e-06,747399.0,83503.0,0,ethereum,0x841a3083074b1a40b644bf2ba2491a731b6da277
,,,,karrat,karrat,karrat,0.113971,24363446.0,894370.0,0,ethereum,0xacd2c239012d17beb128b0944d49015104113650
,,,,booe,book of ethereum,book-of-ethereum,0.316984,31701455.0,395500.0,0,ethereum,0x289ff00235d2b98b0145ff5d4435d3e92f9540a6
,,,,pyusd,paypal usd,paypal-usd,1.0,753587059.0,14702473.0,0,"ethereum, solana","0x6c3ea9036406852006290770bedfcaba0e23a0e8, 2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo"
,,,,hyper,hyperfy,hyperfy,0.01169403,5181572.0,47829.0,0,solana,8vBMibwpn8wpfYKbQ9xqzodymg3LjmYec2tSNGRy23K8
,,,,flock,flock,flock-2,0.087937,9984633.0,11724432.0,0,base,0x5ab3d4c385b400f3abb49e80de2faf6a88a7b691
,,,,deus,deus finance,deus-finance-2,11.98,1685091.0,8081.27,0,"ethereum, binance-smart-chain, fantom, polygon-pos, base","0xde5ed76e7c05ec5e4572cfc88d1acea165109e44, 0xde5ed76e7c05ec5e4572cfc88d1acea165109e44, 0xde55b113a27cc0c5893caa6ee1c020b6b46650c0, 0xde5ed76e7c05ec5e4572cfc88d1acea165109e44, 0xde5ed76e7c05ec5e4572cfc88d1acea165109e44"
,,,,ertha,ertha,ertha,0.00069688,840350.0,155449.0,0,binance-smart-chain,0x62823659d09f9f9d2222058878f89437425eb261
,,,,teth,treehouse eth,treehouse-eth,2641.58,184574151.0,157903.0,0,ethereum,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8
,,,,sthype,staked hype,staked-hype,19.44,13271427.0,139046.0,0,hyperevm,0xffaa4a3d97fe9107cef8a3f48c069f577ff76cc1
,,,,rhun,rhun capital,rhun-capital,0.00031383,308253.0,77910.0,0,solana,Gh8yeA9vH5Fun7J6esFH3mV65cQTBpxk9Z5XpzU7pump
,,,,sqr,magic square,magic-square,0.00999778,1818066.0,54042.0,0,binance-smart-chain,0x2b72867c32cf673f7b02d208b26889fed353b1f8
,,,,jest,jester,jester,0.65452,650227.0,3298.43,0,ethereum,0xa4bc2b90743294e5e6fd3321a9a131947f7785db
,,,,spore,spore,spore-2,0.0044498,4449700.0,2375849.0,0,solana,8bdhP1UQMevciC9oJ7NrvgDfoW8XPXPfbkkm6vKtMS7N
,,,,thrust,thruster,thruster,0.03206366,3885552.0,115904.0,0,blast,0xe36072dd051ce26261bf50cd966311cab62c596e
,,,,zjoe,zjoe,zjoe,0.170159,2404423.0,76.21,0,avalanche,0x769bfeb9faacd6eb2746979a8dd0b7e9920ac2a4
,,,,xaut,tether gold,tether-gold,2857.24,704404818.0,3843206.0,0,ethereum,0x4922a015c4407f87432b179bb209e125432e4a2a
,,,,gyoza,gyoza,gyoza,0.00039585,390165.0,59.38,0,ethereum,0x4e51a6b3cc6d5ae69a0d44db9de846aeb5a582dd
,,,,fyde,fyde,fyde,0.02509482,435010.0,135781.0,0,ethereum,0x8a462e6a0051d006e33152fbeadfb9a14198de30
,,,,btx,bitcore,bitcore,0.084877,1674394.0,11.57,0,,
,,,,zbcn,zebec network,zebec-network,0.00159389,118116054.0,13963617.0,0,solana,ZBCNpuD7YMXzTHB2fhGkGi78MNsHGLRXUhRewNRm9RU
,,,,rnb,rentible,rentible,0.03921389,391652.0,712.46,0,ethereum,0x20a62aca58526836165ca53fe67dd884288c8abf
,,,,music,gala music,gala-music,0.01403798,2043258.0,2916030.0,0,"galachain, ethereum","0xd8c0b13b551718b808fc97ead59499d5ef862775, 0xd8c0b13b551718b808fc97ead59499d5ef862775"
,,,,afc,arsenal fan token,arsenal-fan-token,0.572805,3567846.0,300974.0,0,chiliz,0x1d4343d35f0e0e14c14115876d01deaa4792550b
,,,,cryo,cryodao,cryodao,0.619654,1847696.0,396.86,0,ethereum,0xf4308b0263723b121056938c2172868e408079d0
,,,,soph,sophiaverse,sophiaverse,0.00525232,1372440.0,60342.0,0,"binance-smart-chain, ethereum","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380, 0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380"
,,,,mute,mute,mute,0.01540513,616205.0,137.63,0,ethereum,0xa49d7499271ae71cd8ab9ac515e6694c755d400c
,,,,miao,miaocoin,miaocoin,0.00375305,3746224.0,195848.0,0,binance-smart-chain,0xe87739e3494ae2afe555cdd46df45050cc709522
,,,,excc,exchangecoin,exchangecoin,0.01860036,559352.0,37540.0,0,,
,,,,deepai,deep whales ai,deep-whales-ai,0.00637197,637569.0,11140.98,0,ethereum,0x18bc66f0c15e27179dd8e2277c1c9c056df0a14d
,,,,kolz,kolz,kolz,0.00010536,554811.0,54298.0,0,"base, ethereum","0x50ce4129ca261ccde4eb100c170843c2936bc11b, 0x288741b45ad4042f7b124e38b53cec5e9cca0376"
,,,,cndy,sugarverse,sugarverse,0.0020085,522007.0,14265.76,0,arbitrum-one,0x6b43732a9ae9f8654d496c0a075aa4aa43057a0b
,,,,blok,bloktopia,bloktopia,0.00042566,10671234.0,261935.0,0,"polygon-pos, binance-smart-chain, arbitrum-one","0x229b1b6c23ff8953d663c4cbb519717e323a0a84, 0xa0d96fd642156fc7e964949642257b3572f10cd6, 0x9dce8e754913d928eb39bc4fc3cf047e364f7f2c"
,,,,trubgr,trubadger,trubadger,2e-09,892341.0,394.27,0,binance-smart-chain,0xc003f5193cabe3a6cbb56948dfeaae2276a6aa5e
,,,,math,math,math,0.170423,31015666.0,194831.0,0,ethereum,0x08d967bb0134f2d07f7cfb6e246680c53927dd30
,,,,hug,hug,hug,1.634e-05,1199534.0,12571.81,0,radix,resource_rdx1t5kmyj54jt85malva7fxdrnpvgfgs623yt7ywdaval25vrdlmnwe97
,,,,maiv,multi asset investment vehicle,multi-asset-investment-vehicle,0.00046633,536009.0,3349.36,0,ethereum,0x39903a1a6f289a67e0de94096915c4ccd506ab2a
,,,,jnftc,jumbo blockchain,jumbo-blockchain,23.09,62966595.0,30990.0,0,,
,,,,wfragsol,wrapped fragsol,wrapped-fragsol,145.34,16518157.0,38546.0,0,solana,WFRGSWjaz8tbAxsJitmbfRuFV2mSNwy7BMWcCwaA28U
,,,,bend,benddao,benddao,0.0001771,509469.0,3514.13,0,ethereum,0x0d02755a5700414b26ff040e1de35d337df56218
,,,,yusd,yieldfi ytoken,yieldfi-ytoken,1.059,1703011.0,17684.24,0,"ethereum, base, arbitrum-one, optimistic-ethereum","0x1ce7d9942ff78c328a4181b9f3826fee6d845a97, 0x895e15020c3f52ddd4d8e9514eb83c39f53b1579, 0x895e15020c3f52ddd4d8e9514eb83c39f53b1579, 0x895e15020c3f52ddd4d8e9514eb83c39f53b1579"
,,,,$drip,drip,drip,0.01722991,1147190.0,3167.27,0,ethereum,0xb8a914a00664e9361eae187468eff94905dfbc15
,,,,isaacx,isaac x,isaac-x,0.00076429,559551.0,35542.0,0,solana,C19Q2Mvr1icQVxQJWpDTVDJjLTzAcXbUt3bPmBsYpump
,,,,mbc,mbc,mbc,0.01246841,3729077.0,202500.0,0,binance-smart-chain,0x7d28276933d6aa0ef1513f8b5e18dc492befefea
,,,,bit,biconomy exchange token,biconomy-exchange-token,5.45e-06,1568580.0,3185762.0,0,binance-smart-chain,0xc864019047b864b6ab609a968ae2725dfaee808a
,,,,duko,duko,duko,0.00055828,5592903.0,2149634.0,0,solana,HLptm5e6rTgh4EKgDpYFrnRHbjpkMyVdEeREEa2G7rf9
,,,,azero,aleph zero,aleph-zero,0.160938,48657703.0,1096419.0,0,,
,,,,aion,aion 5100,aion-5100,0.280809,5896981.0,97830.0,0,base,0xfc48314ad4ad5bd36a84e8307b86a68a01d95d9c
,,,,usdq,quantoz usdq,quantoz-usdq,0.99992,6992758.0,631299.0,0,ethereum,0xc83e27f270cce0a3a3a29521173a83f402c1768b
,,,,tswap,teleswap,teleswap,0.00082226,822259.0,5247.37,0,the-open-network,EQAGYK08DaJaQpmZESz3y9gqi7rmpoBiyKQru-firOwqPzR4
,,,,slc,silencio,silencio,0.00014332,1900069.0,576146.0,0,,
,,,,$nmkr,nmkr,nft-maker,0.000772,1451209.0,70649.0,0,cardano,5dac8536653edc12f6f5e1045d8164b9f59998d3bdc300fc92843489
,,,,cah,moon tropica,moon-tropica,3.96,11115388.0,30886.0,0,ethereum,0x8e0e57dcb1ce8d9091df38ec1bfc3b224529754a
,,,,airi,airight,airight,0.00046833,560650.0,36061.0,0,"binance-smart-chain, oraichain","0x7e2a35c746f2f7c240b664f1da4dd100141ae71f, orai10ldgzued6zjp0mkqwsv2mux3ml50l97c74x8sg"
,,,,rwax,rwax,rwax,0.094251,1541784.0,5351.32,0,base,0xe0023e73aab4fe9a22f059a9d27e857e027ee3dc
,,,,ibtc,ibtc,dlc-link-dlcbtc,85422.0,2110743.0,134.26,0,arbitrum-one,0x050c24dbf1eec17babe5fc585f06116a259cc77a
,,,,tfuel,theta fuel,theta-fuel,0.04367973,299671679.0,3084264.0,0,,
,,,,usd0,usual usd,usual-usd,0.997774,1078293907.0,2953439.0,0,"ethereum, arbitrum-one","0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5, 0x35f1c5cb7fb977e669fd244c567da99d8a3a6850"
